datetime,2,3,4,5,7,8,9,B,main contact,
2018-04-16 13:35:04.0,-64,-46,-63,-63,-24,-65,-55,,7
2018-04-16 13:35:05.0,-65,-48,-57,-63,-27,-64,-56,,7
2018-04-16 13:35:06.0,-64,-62,-59,-66,-25,-63,-55,,7
2018-04-16 13:35:07.0,-60,-56,-62,-63,,-60,-53,,9
2018-04-16 13:35:08.0,-66,-56,-65,,-27,-63,-54,-64,7
2018-04-16 13:35:09.0,-65,-62,,-61,-25,-69,-54,,7
2018-04-16 13:35:10.0,-64,-65,-67,-62,-24,,-51,,7
2018-04-16 13:35:11.0,-67,-62,-64,-63,-27,-64,-56,,7
2018-04-16 13:35:12.0,-60,,-69,-64,-25,-59,-63,,7
2018-04-16 13:35:13.0,-60,-60,-52,-64,-27,-64,-60,-58,7
2018-04-16 13:35:14.0,,-66,-57,,-27,-64,-57,,7
2018-04-16 13:35:15.0,-65,,-58,-63,-25,-63,-55,,7
2018-04-16 13:35:16.0,-59,-65,-48,-66,-25,-66,-54,,7
2018-04-16 13:35:17.0,-64,-62,-58,-59,-27,-61,-54,,7
2018-04-16 13:35:18.0,,-65,-69,,-25,-62,-53,,7
2018-04-16 13:35:19.0,-65,-53,-56,-59,-24,-62,-62,-59,7
2018-04-16 13:35:20.0,-66,-64,-65,-56,-27,-59,-60,,7
2018-04-16 13:35:21.0,,-64,-67,,-25,-65,,,7
2018-04-16 13:35:22.0,-58,-67,,-65,-24,-62,-52,,7
2018-04-16 13:35:23.0,,,-65,-63,-27,-61,-54,,7
2018-04-16 13:35:24.0,-65,,,,-25,-59,-54,,7
2018-04-16 13:35:25.0,-64,-64,-62,-65,-24,-68,,,7
2018-04-16 13:35:26.0,-62,-69,-65,-62,-27,-62,-59,,7
2018-04-16 13:35:27.0,-69,,-63,-57,-25,-62,-58,,7
2018-04-16 13:35:28.0,-60,,-60,-65,,-60,-50,,9
2018-04-16 13:35:29.0,-69,-64,,-60,-27,-67,-57,,7
2018-04-16 13:35:30.0,,-66,-69,-62,-25,,-53,,7
2018-04-16 13:35:31.0,-60,-65,,,-27,-61,,,7
2018-04-16 13:35:32.0,-67,-64,-58,,-27,-63,-54,,7
2018-04-16 13:35:33.0,-69,-67,-60,-68,-25,-64,-62,,7
2018-04-16 13:35:34.0,-59,-62,-68,,-27,-59,-54,,7
2018-04-16 13:35:35.0,-67,-65,-64,,,-60,-55,,9
2018-04-16 13:35:36.0,-67,-60,-65,-69,-25,-61,-60,,7
2018-04-16 13:35:37.0,,,-65,-61,-27,-58,-54,,7
2018-04-16 13:35:38.0,-68,-69,,-69,-27,-59,-55,,7
2018-04-16 13:35:39.0,,-62,,-61,-25,-64,-55,,7
2018-04-16 13:35:40.0,,-67,,-64,-27,-60,-54,,7
2018-04-16 13:35:41.0,,-67,,,-27,-60,-55,,7
2018-04-16 13:35:42.0,,,,,-25,-63,-57,,7
2018-04-16 13:35:43.0,-68,,,,,,-63,,9
2018-04-16 13:35:44.0,-63,,,,-27,-61,-54,,7
2018-04-16 13:35:45.0,-66,,,,-25,-62,-52,,7
2018-04-16 13:35:46.0,-60,,,,,-63,-55,-57,9
2018-04-16 13:35:47.0,-62,,,,-27,-59,,,7
2018-04-16 13:35:48.0,,,,,-25,-61,-57,,7
2018-04-16 13:35:49.0,-66,,,,-27,-62,-52,,7
2018-04-16 13:35:50.0,-61,,,,-27,-60,-51,,7
2018-04-16 13:35:51.0,,,,,-25,-63,-54,-65,7
2018-04-16 13:35:52.0,-65,,,,-27,-62,,,7
2018-04-16 13:35:53.0,-61,,,,-27,-63,-53,,7
2018-04-16 13:35:54.0,-68,,,,-25,-63,-59,,7
2018-04-16 13:35:55.0,-68,,,,-27,-63,-58,,7
2018-04-16 13:35:56.0,-69,,,,-28,-57,-53,,7
2018-04-16 13:35:57.0,,,,,-25,-61,-55,,7
2018-04-16 13:35:58.0,-64,,,,-27,-59,-52,,7
2018-04-16 13:35:59.0,,,,,-25,-60,-53,,7
